Property Type,Property Subtype,Region,City,CP,Agency Name,Agency Email,Agency Phone,Type de vente,Price,Nombre de façades,Nombre de chambres,Nombre de salles de bain,Nombre de douches,Nombre de toilettes,Nombre de pièces,Nombre de parking intérieurs,Nombre de parking extérieurs,Type de cuisine,État du bâtiment,Surface habitable,Surface jardin,Surface totale,Basement,Dressing,Dining Room,Meublé,Cheminée,Balcon,Terrasse,Jardin,Piscine
APARTMENT,APARTMENT,Bruxelles,Ganshoren,1083,TRIOR Jette,triorwaterloo_669@importfrommedia.be,+32 2 430 37 30,BUY_REGULAR,185000,4,2,1,0,1,,,,,GOOD,69,,,0,0,0,0,0,0,1,0,0
HOUSE,MANSION,Bruxelles,Ixelles,1050,Immobilière Le Lion,storage7781_836@importfrommedia.be,+32 2 672 71 11,BUY_REGULAR,1550000,2,8,6,6,6,9,3,3,USA_HYPER_EQUIPPED,AS_NEW,580,326,575,1,0,0,0,0,0,1,1,0
APARTMENT,FLAT_STUDIO,Bruxelles,Watermael-Boitsfort,1170,Macnash MONTGOMERY,macnash-montgomery@omniwebsites.be,+32 2 779 99 99,BUY_REGULAR,148500,2,0,1,0,1,,,,INSTALLED,GOOD,36,,,0,0,0,0,1,0,1,0,0
HOUSE,VILLA,,Grimaud,83310,Christophe Colpaert Exclusive Properties,christophecolpaert_knokke@importfrommedia.be,+32 50 61 25 71,BUY_REGULAR,1600000,4,3,1,4,,4,,,,,,,2030,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Brugge,8000,Agence Coucke,99271@secure.fortissimmo.net,+32 50 34 29 78,BUY_REGULAR,375000,,0,,0,1,3,,,,,,,0,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles ville,1000,IMMO-TIME,immotime@omniwebsites.be,+32 16 41 41 00,BUY_REGULAR,255000,2,2,2,0,2,,,,USA_HYPER_EQUIPPED,GOOD,67,,,0,0,0,1,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Gand,9050,Axel Lenaerts makelaars Gent,axellenaertsgent@omniwebsites.be,+32 9 245 24 24,BUY_REGULAR,620000,2,3,,0,,,,,INSTALLED,,140,,,0,0,0,0,1,0,1,0,0
APARTMENT,PENTHOUSE,Bruxelles,Bruxelles,1000,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,1650000,2,3,2,1,3,4,24,24,USA_SEMI_EQUIPPED,AS_NEW,181,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Uccle,1180,Immo Bolle sprl,immoboll_auderghem@importfrommedia.be,+32 2 660 00 64,BUY_REGULAR,275000,3,2,1,0,1,,1,,,TO_BE_DONE_UP,77,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Schaarbeek,1030,ERA Toye,immoweb@erabelgium.be,+32 2 270 90 75,BUY_REGULAR,199000,2,1,1,0,,,,,HYPER_EQUIPPED,,117,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Alost,9300,ImmoTijl Aalst,immotijl_herdersem_tehuur@importfrommedia.be,+32 53 42 46 99,BUY_REGULAR,169000,2,2,1,0,1,,,,,GOOD,66,,,1,0,0,0,0,0,1,0,0
HOUSE,BUNGALOW,Wallonie,ROTHEUX-RIMIÈRE,4120,Immobilière Bertrand Huy,xavierbertrand1@omniwebsites.be,+32 85 30 10 03,BUY_REGULAR,319000,3,2,1,0,1,,,1,INSTALLED,JUST_RENOVATED,104,200,543,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Wenduine,8420,Residentie Vastgoed - De Haan,residentievastgoeddh@contactme.skarabee.com,+32 59 25 05 90,BUY_REGULAR,118000,4,1,1,0,1,1,,,,GOOD,35,,100,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Cambier - De Nil,cambierdenil@importfrommedia.be,+32 50 60 10 20,BUY_REGULAR,1545000,2,3,2,1,2,4,,,HYPER_EQUIPPED,JUST_RENOVATED,117,,,1,0,0,1,0,0,1,0,0
HOUSE,VILLA,Bruxelles,Anderlecht,1070,Immo Groot Leeuw,201420@secure.fortissimmo.net,+32 2 378 04 44,BUY_REGULAR,420000,,3,1,0,1,,,,HYPER_EQUIPPED,JUST_RENOVATED,128,,0,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Seraing,4101,Groupe PENOIT,penoit_seraing@importfrommedia.be,+32 4 338 42 32,BUY_REGULAR,235000,2,3,1,1,1,,,,HYPER_EQUIPPED,AS_NEW,121,300,446,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Rixensart,1330,We Invest BW Centre,storage4563_964@importfrommedia.be,+32 2 319 46 46,BUY_REGULAR,475000,3,5,2,1,2,,1,3,INSTALLED,TO_BE_DONE_UP,210,623,768,1,0,1,0,0,0,0,1,0
APARTMENT,APARTMENT,Flandres,Middelkerke,8430,GO IMMOBILIER,goimmobilier@omniwebsites.be,,BUY_REGULAR,400000,2,2,1,0,1,,1,,INSTALLED,GOOD,78,,,1,0,0,0,1,0,1,0,0
APARTMENT,FLAT_STUDIO,Flandres,Blankenberge,8370,Century 21 Locus,storage4628_444@importfrommedia.be,,BUY_REGULAR,150000,2,0,1,0,1,,,,HYPER_EQUIPPED,AS_NEW,30,,,0,0,0,1,0,0,0,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Charleroi,6000,Les Maisons Ferrian,lesmaisonsferrian@omniwebsites.be,,BUY_REGULAR,259000,3,3,,2,,,,,,GOOD,214,,0,1,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Oedelem,8730,PERSPECTIEF VASTGOED,199831@secure.fortissimmo.net,+32 50 55 07 50,BUY_REGULAR,339000,,3,1,0,1,12,,,,,128,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Gand,9000,Carlo Eggermont,200106@secure.fortissimmo.net,,BUY_REGULAR,545000,,5,1,0,2,,,1,INSTALLED,AS_NEW,229,,,0,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Linkebeek,1630,ERA Innova,immoweb@erabelgium.be,+32 2 523 55 52,BUY_REGULAR,249000,2,3,1,0,,,,,,,98,,,0,0,0,0,0,0,0,0,0
HOUSE,VILLA,,Aguilas,30880,My 2nd Place,myplacer_my2ndplace@importfrommedia.be,,BUY_REGULAR,265000,4,2,2,0,2,,,1,HYPER_EQUIPPED,AS_NEW,76,,140,0,0,0,0,0,0,1,0,1
APARTMENT,APARTMENT,Bruxelles,Bruxelles,1120,Flow Real Property,storage7151_115@importfrommedia.be,+32 2 304 69 98,BUY_REGULAR,240000,2,2,1,0,1,,1,1,USA_HYPER_EQUIPPED,AS_NEW,75,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Sivry-Rance Sautin,6470,Team Construct,storage9512_452@importfrommedia.be,+32 2 556 47 56,BUY_REGULAR,307742,4,4,1,0,2,,1,,,AS_NEW,154,,905,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Zoute,8300,Knokke Real Estate,200358@secure.fortissimmo.net,+32 50 64 10 10,BUY_REGULAR,448000,2,1,1,0,1,8,,,HYPER_EQUIPPED,AS_NEW,36,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles ville,1000,Dewaele Brussels (Tour & Taxis),brussel@dewaele.com,+32 2 223 23 23,BUY_REGULAR,375000,2,2,1,0,,,,1,USA_HYPER_EQUIPPED,GOOD,98,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Jette,1090,Trianon Invest,trianoninvest_anderlecht@importfrommedia.be,+32 2 520 19 00,BUY_REGULAR,185000,,1,1,1,1,,,,USA_INSTALLED,GOOD,65,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Glons,4690,,,+32494160364,BUY_REGULAR,549000,2,3,1,1,2,13,,,,AS_NEW,320,200,345,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Messancy,6782,Juliet Immo Belgique,storage6775_817@importfrommedia.be,,BUY_REGULAR,520000,3,4,2,2,3,,,,HYPER_EQUIPPED,GOOD,185,480,1001,0,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Wetteren,9230,Immo De Ras,immowebimmoderas@importfrommedia.be,+32 53 60 65 60,BUY_REGULAR,185000,3,2,1,0,1,,1,1,USA_INSTALLED,GOOD,67,,,0,0,0,0,0,0,1,0,0
APARTMENT,FLAT_STUDIO,Wallonie,Liege,4000,PICARD immo,storage6286_436@importfrommedia.be,+32 84 46 84 00,BUY_REGULAR,82500,2,0,1,1,1,,,,,GOOD,24,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Mons,7000,M&M Immo,info@mm-immo.be,,BUY_REGULAR,200000,,2,,1,1,,1,,INSTALLED,AS_NEW,96,,,1,0,1,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Alost,9300,ImmoTijl Aalst,immotijl_herdersem_tehuur@importfrommedia.be,+32 53 42 46 99,BUY_REGULAR,159000,2,2,1,0,1,,,,USA_SEMI_EQUIPPED,GOOD,80,,,0,0,0,0,0,0,0,0,0
HOUSE,VILLA,Wallonie,Amougies,7750,Access Estate - Kantoor Wetteren,accessestatewetteren@contactme.skarabee.com,,BUY_REGULAR,395000,4,4,2,0,2,1,2,25,,GOOD,242,,1432,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Oostende,8400,Engel & Völkers Brugge,joke.despiegelaere@engelvoelkers.com,+32 50 61 66 30,BUY_REGULAR,576000,,2,2,0,,2,,,,,100,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Liège,4020,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,145000,2,2,1,1,1,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,70,,0,1,0,1,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Knokke Real Estate,200358@secure.fortissimmo.net,+32 50 64 10 10,BUY_REGULAR,1299000,2,3,2,0,3,13,,,INSTALLED,TO_RENOVATE,89,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Zoute,8300,Knokke Real Estate,200358@secure.fortissimmo.net,+32 50 64 10 10,BUY_REGULAR,2250000,2,2,2,0,2,15,,,HYPER_EQUIPPED,,97,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Deinze,9800,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,375000,2,2,1,0,1,,,,HYPER_EQUIPPED,AS_NEW,96,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Vilvoorde Koningslo,1800,Residency,residenc_laeken@importfrommedia.be,+32 2 268 58 00,BUY_REGULAR,539000,2,4,1,0,2,,1,1,INSTALLED,AS_NEW,190,160,326,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Menin,8930,Immo Lietaer,200448@secure.fortissimmo.net,+32 56 51 22 22,BUY_REGULAR,185000,,3,1,0,,,,,,,181,,228,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Bruxelles,Etterbeek,1040,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,895000,2,6,3,2,3,,,,USA_HYPER_EQUIPPED,AS_NEW,270,30,110,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Lokeren,9160,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,174000,4,1,1,0,1,,,1,NOT_INSTALLED,AS_NEW,,,,0,0,0,1,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Uccle,1180,Immobilière Georges,info@immobilieregeorges.be,+32 2 343 46 95,BUY_REGULAR,380000,2,3,1,0,1,,,,,GOOD,112,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Torhout,8820,Your Home,yourhome@portals.facilimmo.be,+32 56 75 57 88,BUY_REGULAR,491164,4,3,,0,1,,,,,,171,,656,0,0,0,0,0,0,0,0,0
HOUSE,VILLA,Wallonie,Waterloo,1410,Immo Dussart,immodussart_821@importfrommedia.be,+32 2 357 18 18,BUY_REGULAR,619000,4,4,2,2,2,,3,2,USA_HYPER_EQUIPPED,TO_BE_DONE_UP,230,580,720,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Seraing,4100,Groupe PENOIT,penoit_seraing@importfrommedia.be,+32 4 338 42 32,BUY_REGULAR,139000,2,2,1,1,1,,,,SEMI_EQUIPPED,GOOD,105,25,105,1,0,1,0,0,0,1,1,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Eupen,4700,Euro Immo SPRL,info@euroimmo.net,,BUY_REGULAR,180000,2,1,,0,,,,,,TO_RENOVATE,243,,201,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Zeebrugge,8380,Correct Vastgoed Brugge,kantoor@correctvastgoed.be,+32 492 08 08 08,BUY_REGULAR,215000,2,2,1,1,1,,1,,INSTALLED,GOOD,75,,,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Booischot,2221,Dupont Vastgoed,Z22245@secure.fortissimmo.net,+32 15 15 15 15,BUY_REGULAR,284000,,3,1,0,1,12,1,,,,131,,858,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Blankenberge,8370,Immo Francois,contact@immofrancois.be,+32 50 94 69 47,BUY_REGULAR,175000,,2,1,0,1,3,,,,GOOD,73,,,0,0,0,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Bruxelles,Etterbeek,1040,Urban Concept sprl,urbancon_laeken@importfrommedia.be,+32 2 262 44 44,BUY_REGULAR,749000,2,8,5,0,5,,,,USA_SEMI_EQUIPPED,JUST_RENOVATED,220,,90,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Lierde,9570,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,431925,3,3,2,0,2,,,1,INSTALLED,AS_NEW,207,,532,0,0,0,0,0,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Flandres,Leuven,3001,Covas Immo,covas@contactme.skarabee.com ,+32 16 40 60 20,BUY_REGULAR,449000,,5,1,0,1,1,1,,,TO_RENOVATE,235,,143,1,0,0,0,0,0,0,0,0
APARTMENT,PENTHOUSE,Flandres,Anvers,2050,Vooruitzicht NV,199684@secure.fortissimmo.net,+32 3 260 95 60,BUY_REGULAR,472300,,2,1,0,2,,,,INSTALLED,AS_NEW,122,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Peruwelz,7600,Bureau Godin – Liège,bureau-godin_grivegnee@importfrommedia.be,+32 4 222 90 09,BUY_REGULAR,205000,2,2,1,0,1,,,1,HYPER_EQUIPPED,AS_NEW,92,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Heusden,9070,EDM Woonadvies,199830@secure.fortissimmo.net,+32 475 49 64 11,BUY_REGULAR,369000,,3,1,0,2,,,,INSTALLED,JUST_RENOVATED,130,51,115,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Zwijndrecht,2070,Heylen Vastgoed Waasland,heylenvastgoed@omniwebsites.be,+32 3 304 73 21,BUY_REGULAR,215000,2,1,1,0,1,,,,INSTALLED,GOOD,74,,,1,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Blankenberge,8370,Clevers Immobilien Blankenberge,cleversbla@contactme.skarabee.com,+32 50 42 30 30,BUY_REGULAR,265000,,1,1,0,1,1,,,,GOOD,50,,,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Gent Sint-Amandsberg,9040,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,449000,2,3,2,0,2,,1,1,INSTALLED,AS_NEW,185,,0,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Saint-Leger,6747,Juliet Immo Belgique,storage6775_817@importfrommedia.be,,BUY_REGULAR,290000,4,3,1,1,1,,1,3,NOT_INSTALLED,TO_RENOVATE,147,900,1072,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Seraing Jemeppesur-Meuse,4101,Bureau Godin – Liège,bureau-godin_grivegnee@importfrommedia.be,+32 4 222 90 09,BUY_REGULAR,320000,3,3,2,1,2,,,,INSTALLED,AS_NEW,149,1325,1561,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Diest,3290,Chase,chasevastgoed@omniwebsites.be,+32 3 740 03 90,BUY_REGULAR,349000,4,3,1,0,2,,,1,INSTALLED,JUST_RENOVATED,115,250,389,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,Hornu,7301,Logissim,logissim@omniwebsites.be,+32 65 31 96 96,BUY_REGULAR,80000,2,3,1,0,,,,,,TO_RENOVATE,129,,194,0,0,0,0,1,0,0,0,0
HOUSE,MIXED_USE_BUILDING,Flandres,Renaix,9600,IMMO BEGUIN,immobeguin@omniwebsites.be,,BUY_REGULAR,199500,2,5,,0,,,,,,TO_RESTORE,550,,227,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,BLANKENBERGE,8370,Immo Marina,immomarina@omniwebsites.be,+32 50 41 96 86,BUY_REGULAR,279000,,2,1,0,1,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,70,,,1,0,0,1,0,0,1,0,0
HOUSE,HOUSE,Flandres,Kraainem,1950,Immo ID,brussel.immoid@omniwebsites.be,+32 2 231 13 54,BUY_REGULAR,649000,3,3,1,0,2,,3,,SEMI_EQUIPPED,TO_RENOVATE,160,,250,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Marche-en-Famenne,6900,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,335000,4,4,2,1,2,,1,1,INSTALLED,AS_NEW,226,550,1063,1,0,1,0,0,0,1,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,Bree,3960,Janssen en Janssen,janssenenjanssen@omniwebsites.be,+32 3 663 44 44,BUY_REGULAR,339000,2,4,1,0,6,,1,,INSTALLED,JUST_RENOVATED,418,,274,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Lier,2500,LISTINGS,storage3079_599@importfrommedia.be,+32 3 284 40 40,BUY_REGULAR,289500,2,2,1,0,1,,,,HYPER_EQUIPPED,AS_NEW,75,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Sint-Michiels,8200,Dewaele-woonvastgoed Brugge,Brugge@dewaele.com,+32 50 44 49 99,BUY_REGULAR,699000,3,3,1,0,1,4,,2,INSTALLED,AS_NEW,187,,,0,0,0,0,0,0,0,0,0
HOUSE,VILLA,Flandres,Dilbeek,1700,Living Stone Dilbeek,pajota_dilbeek@importfrommedia.be,+32 2 466 05 75,BUY_REGULAR,670000,4,4,2,2,2,,,2,NOT_INSTALLED,AS_NEW,264,666,666,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Uccle,1180,Clavis Immo,clavisimmo@omniwebsites.be,+32 2 670 19 70,BUY_REGULAR,269000,2,2,1,0,1,,,,INSTALLED,JUST_RENOVATED,76,,,1,0,0,0,1,0,0,1,0
APARTMENT,GROUND_FLOOR,Bruxelles,Ganshoren,1083,Trianon Invest,obrialexis_uccle_210@importfrommedia.be,+32 2 340 37 07,BUY_REGULAR,385000,3,3,2,2,1,,,1,USA_HYPER_EQUIPPED,AS_NEW,107,155,,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Lier,2500,Heylen Vastgoed Lier,heylenvastgoed@omniwebsites.be,+32 3 361 00 03,BUY_REGULAR,229352,2,1,1,0,1,,,,INSTALLED,,77,,,0,0,0,0,1,0,1,0,0
HOUSE,VILLA,Wallonie,Rebecq,1430,IMMO MDi,storage5823_116@importfrommedia.be,+32 2 353 24 30,BUY_REGULAR,320000,4,5,1,1,1,,2,2,SEMI_EQUIPPED,TO_RENOVATE,123,240,545,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Forest,1190,,,,BUY_REGULAR,355000,3,3,1,0,1,,1,,,GOOD,100,,,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Woluwe-Saint-Lambert,1200,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,425000,2,3,1,0,2,,,,HYPER_EQUIPPED,GOOD,116,,,1,0,0,0,0,0,1,0,0
HOUSE,EXCEPTIONAL_PROPERTY,Flandres,Berchem,2600,Immodôme,immodome_524@importfrommedia.be,,BUY_REGULAR,1995000,3,2,2,0,3,,,2,USA_HYPER_EQUIPPED,GOOD,382,160,450,1,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Flandres,Gent,9000,Waardevol Vastgoed,z48355@secure.fortissimmo.net,,BUY_REGULAR,345000,,3,1,0,,9,,,SEMI_EQUIPPED,AS_NEW,164,,116,0,0,0,0,0,0,0,0,0
HOUSE,APARTMENT_BLOCK,Flandres,Mortsel,2640,Immobib,immobib_antwerpen@importfrommedia.be,+32 3 230 59 39,BUY_REGULAR,1120000,2,6,3,3,4,,,,INSTALLED,GOOD,545,,121,1,0,0,0,0,0,0,0,0
HOUSE,VILLA,Wallonie,Beaufays,4052,RED sa,immobilierered_beaufays@importfrommedia.be,+32 4 380 00 06,BUY_REGULAR,649000,4,3,1,0,2,,1,2,INSTALLED,GOOD,190,2896,3026,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Athus,6791,Felice Capraro Immobilière,felice.capraro@apilead.lu,,BUY_REGULAR,339000,3,4,1,0,2,10,,,,GOOD,143,,338,1,0,0,0,0,0,0,0,0
APARTMENT,DUPLEX,Wallonie,Herseaux,7712,GM Immobilier SRL,hocepied_839@importfrommedia.be,+32 56 34 71 27,BUY_REGULAR,145000,2,2,1,0,1,,,1,INSTALLED,GOOD,84,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Herstal,4040,Immobilière Hock,storage3039_973@importfrommedia.be,,BUY_REGULAR,85000,3,3,1,1,1,,,,NOT_INSTALLED,,122,,168,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Renaix,9600,Exper Immo Orta,trevi-orta@omniwebsites.be,+32 55 20 74 20,BUY_REGULAR,126000,2,1,1,0,,,1,,SEMI_EQUIPPED,GOOD,64,,,1,0,0,0,1,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Bruxelles,Molenbeek-Saint-Jean,1080,Vanessa Di Gesualdo,dekimpe@notariaatdgv.be,+32 2 466 66 55,PUBLIC_SALE,350000,2,4,2,0,3,,,,,TO_RENOVATE,184,,105,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Antwerpen (2000),2000,Immobilien Carl Martens NV,201392@secure.fortissimmo.net,+32 3 226 85 00,BUY_REGULAR,245000,,1,1,0,,4,,,HYPER_EQUIPPED,,43,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,GOOREIND,2990,Janssen en Janssen,janssenenjanssen@omniwebsites.be,+32 3 663 44 44,BUY_REGULAR,499000,4,3,1,0,2,,1,,INSTALLED,GOOD,220,,3500,1,0,1,0,1,0,1,1,0
HOUSE,HOUSE,Bruxelles,Schaerbeek,1030,Eventimmo Real Estate - Services,eventimmo@omniwebsites.be,+32 2 735 18 38,BUY_REGULAR,265000,2,4,2,0,2,,,,INSTALLED,TO_RENOVATE,170,,45,1,0,0,0,1,0,0,0,0
APARTMENT,SERVICE_FLAT,Flandres,Wezembeek-Oppem,1970,Animmo,info@animmo.eu,+32 479 41 35 35,BUY_REGULAR,245000,,1,1,0,1,,1,,,AS_NEW,67,,,0,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Uccle,1180,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,550000,2,2,1,2,2,,,36,USA_HYPER_EQUIPPED,AS_NEW,95,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,àrezàe,6997,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,299000,3,7,1,2,3,,,3,INSTALLED,GOOD,241,609,780,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Tervuren,3080,Ifac Service BV, ines@ifacservice.be ,+32 2 767 14 14,BUY_REGULAR,549000,3,5,1,0,2,17,,,INSTALLED,TO_RENOVATE,195,355,647,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Wallonie,MONTZEN,4850,Winstone,winstone-immo@omniwebsites.be,+32 800 17977,BUY_REGULAR,225000,4,2,1,0,,,,1,SEMI_EQUIPPED,,97,,,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Havelange,5370,Vos Agences Condrogest Ciney,ciney@condrogest.be,+32 83 21 24 25,BUY_REGULAR,250000,3,3,1,0,2,4,1,,,GOOD,130,516,516,1,0,0,0,0,0,1,1,0
APARTMENT,PENTHOUSE,Flandres,Sterrebeek,1933,Victoire (Vente),victoire_2801@importfrommedia.be,+32 2 375 10 10,BUY_REGULAR,1674000,2,4,1,2,3,5,2,2,HYPER_EQUIPPED,AS_NEW,218,,,1,0,0,0,0,0,1,0,0
APARTMENT,DUPLEX,Bruxelles,Uccle,1180,Lambrecht Consult,lambrech_forest@importfrommedia.be,+32 2 344 74 96,BUY_REGULAR,795000,,4,2,0,3,,2,2,HYPER_EQUIPPED,GOOD,197,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Duinbergen,8301,Avantimmo,avantimmo@contactme.skarabee.com,+32 50 62 50 55,BUY_REGULAR,895000,,3,2,0,,1,,,,GOOD,90,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Fexhele-Haut-Clocher,4347,ECO-IMMO,ecodeveloppement_396@importfrommedia.be,+32 4 246 33 46,BUY_REGULAR,209900,3,4,1,1,2,,1,5,INSTALLED,TO_BE_DONE_UP,170,670,761,1,0,0,0,0,0,1,1,0
APARTMENT,PENTHOUSE,Bruxelles,Schaerbeek,1030,Property Lab,storage5237_500@importfrommedia.be,+32 2 537 47 38,BUY_REGULAR,349000,3,2,2,2,2,,,1,INSTALLED,TO_RENOVATE,190,,,1,0,0,0,0,0,1,0,0
HOUSE,BUNGALOW,Wallonie,Elzele,7890,,,,BUY_REGULAR,545000,4,2,1,0,1,5,1,5,INSTALLED,AS_NEW,176,400,1100,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Wanze,4520,Immobilière Bertrand Huy,xavierbertrand1@omniwebsites.be,+32 85 30 10 03,BUY_REGULAR,299000,4,3,,1,1,,1,,SEMI_EQUIPPED,GOOD,137,,3157,1,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Wallonie,FLÉMALLE,4400,C. Roufosse Affaires Immobilières,roufousse-kfaah9@omniwebsites.be,+32 4 234 21 10,BUY_REGULAR,369000,3,4,1,1,2,,2,,SEMI_EQUIPPED,GOOD,165,950,1470,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Oudenaarde,9700,Immo Nobels,99479@secure.fortissimmo.net,+32 55 30 92 90,BUY_REGULAR,315000,3,6,1,0,2,22,1,,,,191,,463,1,0,0,0,0,0,1,0,0
