Property Type,Property Subtype,Region,City,CP,Agency Name,Agency Email,Agency Phone,Type de vente,Price,Nombre de façades,Nombre de chambres,Nombre de salles de bain,Nombre de douches,Nombre de toilettes,Nombre de pièces,Nombre de parking intérieurs,Nombre de parking extérieurs,Type de cuisine,État du bâtiment,Surface habitable,Surface jardin,Surface totale,Basement,Dressing,Dining Room,Meublé,Cheminée,Balcon,Terrasse,Jardin,Piscine
APARTMENT,APARTMENT,Bruxelles,Bruxelles,1000,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,575000,3,3,2,0,2,,1,1,INSTALLED,GOOD,125,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Waregem,8790,Dewaele-woonvastgoed Waregem,waregem@dewaele.com,+32 56 60 56 05,BUY_REGULAR,195000,4,1,1,0,,,,1,INSTALLED,AS_NEW,58,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,RIEME,9940,Verdegem Vastgoed,verdegemvastgoed@omniwebsites.be,+32 9 258 11 44,BUY_REGULAR,210000,3,3,1,0,1,,1,1,SEMI_EQUIPPED,TO_RENOVATE,123,,286,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,"Marche-en-Famenne, On",6900,Honesty Marche -  7  bureaux proches de chez vous,honesty_marche-en-famenn@importfrommedia.be,+32 84 45 64 58,BUY_REGULAR,190000,4,2,1,0,1,,1,,NOT_INSTALLED,TO_RENOVATE,110,,820,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Wavre,1300,Le Parcours du Propriétaire,ppr@omniwebsites.be ,+32 10 42 02 22,BUY_REGULAR,195000,3,1,,1,2,,,,INSTALLED,JUST_RENOVATED,70,,40,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Uccle,1180,Victoire (Immobilier Neuf),victoire_1490@importfrommedia.be,+32 2 375 10 10,BUY_REGULAR,381000,2,1,1,0,1,,,1,USA_HYPER_EQUIPPED,AS_NEW,68,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Geraardsbergen,9500,Vastgoed Lammers,jonathan@vastgoedlammers.be,,BUY_REGULAR,279000,2,3,1,0,3,,10,,INSTALLED,TO_RENOVATE,283,330,650,1,1,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Genk,3600,ERA Nobis - Genk,nobis@era.be,+32 89 35 00 00,BUY_REGULAR,545000,2,0,,0,,,,,,,238,,,0,0,0,0,0,0,0,0,0
HOUSE,VILLA,Flandres,Courtrai,8500,IMMO BEGUIN,beguinkortrijk@omniwebsites.be,+32 486 60 66 00,BUY_REGULAR,890000,,4,2,0,3,,2,10,INSTALLED,GOOD,275,,5616,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Idegem,9500,Immo Lierman,info@immolierman.be,+32 53 89 99 66,BUY_REGULAR,279000,,2,1,0,1,3,1,1,,GOOD,140,660,851,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Wulpen,8670,ERA Servimo,immoweb@erabelgium.be,+32 58 51 23 23,BUY_REGULAR,350000,3,2,1,0,,,,,,,135,,553,0,0,1,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Izegem,8870,Elemint Zwevegem,elemintzwevegem@contactme.skarabee.com,,BUY_REGULAR,200000,2,4,1,0,2,4,1,2,,,204,200,204,0,0,0,0,0,0,0,1,0
HOUSE,APARTMENT_BLOCK,Wallonie,Mons Nimy,7020,AIP sprl,info@immobiliere-aip.be,+32 65 79 40 45,BUY_REGULAR,390000,3,5,2,0,,,1,,,GOOD,268,,0,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,ENGIS,4480,DOR & BLEUS Immobilier,dorenbleus@omniwebsites.be,+32 4 223 21 88,BUY_REGULAR,275000,3,2,1,0,1,,1,1,SEMI_EQUIPPED,,,,,1,0,1,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,De Haan,8420,Immo Francois,contact@immofrancois.be,+32 59 46 00 46,BUY_REGULAR,249900,,2,1,0,1,3,,,,GOOD,59,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Dworp,1653,Immo Pické BV BVBA.,storage6011_791@importfrommedia.be,+32 2 331 62 69,BUY_REGULAR,349000,3,3,2,1,2,,1,3,SEMI_EQUIPPED,TO_BE_DONE_UP,209,,307,1,0,0,0,0,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Liège,4000,We Invest Liège,storage4563_506@importfrommedia.be,+32 4 277 00 07,BUY_REGULAR,365000,2,4,1,2,2,,,,,GOOD,274,109,236,1,0,1,0,0,0,1,1,0
APARTMENT,GROUND_FLOOR,Bruxelles,Anderlecht,1070,Immo Van Middelem,immovanmiddelem@importfrommedia.be,+32 2 582 53 64,BUY_REGULAR,369000,2,2,1,0,1,,1,1,USA_HYPER_EQUIPPED,AS_NEW,96,115,,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Herentals,2200,Heylen Vastgoed Herentals,heylenvastgoed@omniwebsites.be,+32 14 70 51 58,BUY_REGULAR,390000,2,2,1,0,1,,,,INSTALLED,JUST_RENOVATED,114,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Neupré,4121,We Invest Liège,storage4563_506@importfrommedia.be,+32 4 277 00 07,BUY_REGULAR,315000,4,5,1,0,2,,1,4,,GOOD,200,868,958,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,SINT-AMANDSBERG,9040,Cannoodt,info@cannoodt.be,+32 9 228 99 89,BUY_REGULAR,384000,,3,,1,1,,,,USA_INSTALLED,GOOD,,,150,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,ANTWERPEN,2060,Immovasta,immovasta@omniwebsites.be,+32 3 289 70 30,BUY_REGULAR,269000,2,3,1,0,2,,,,INSTALLED,TO_BE_DONE_UP,144,,60,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,JEZUS-EIK,3090,Immo Vermast,immovermast@omniwebsites.be,+32 2 687 79 90,BUY_REGULAR,694000,3,4,2,0,,,2,1,HYPER_EQUIPPED,,190,,0,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Gingelom,3890,Swevers Real Estate,swevers@contactme.skarabee.com,+32 11 25 51 55,BUY_REGULAR,190000,2,4,2,1,3,1,2,2,,TO_BE_DONE_UP,172,216,294,1,0,1,0,0,0,0,1,0
APARTMENT,APARTMENT,Flandres,Knokke,8300,Agence Schmitz,philippe@agenceschmitz.be,+32 50 62 11 20,BUY_REGULAR,585000,,2,1,0,,,,,USA_HYPER_EQUIPPED,JUST_RENOVATED,72,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Hasselt,3500,ERA Nobis - Hasselt,nobis@era.be,+32 11 35 14 00,BUY_REGULAR,249000,2,3,1,0,,,,,,,99,,,0,0,1,1,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Ekeren,2180,Domus Immobiliën,199958@secure.fortissimmo.net,+32 475 65 35 81,BUY_REGULAR,207500,,2,1,0,1,,,,,AS_NEW,90,,,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Gent Sint-Denijs-Westrem,9051,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,369000,2,2,1,0,1,,,1,HYPER_EQUIPPED,AS_NEW,85,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Wépion,5100,Inwee,storage4188_584@importfrommedia.be,+32 476 41 90 70,BUY_REGULAR,399000,3,4,1,1,1,,,2,INSTALLED,GOOD,205,,698,1,0,1,0,0,0,1,0,1
HOUSE,VILLA,Wallonie,Bouillon,6830,Immobilière Mustang,mustang@omniwebsites.be,+32 61 40 17 50,BUY_REGULAR,349000,4,3,,2,2,,1,,INSTALLED,GOOD,179,,4003,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,Silly,7830,Trevi Conseil Immo,trevi-conseilimmo@omniwebsites.be,+32 2 355 50 55,BUY_REGULAR,530000,4,4,2,2,5,,1,5,INSTALLED,JUST_RENOVATED,250,950,1214,1,0,1,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Erpe-Mere,9420,Immo De Ras,immowebimmoderas@importfrommedia.be,+32 53 60 65 60,BUY_REGULAR,289000,3,4,1,0,2,,2,2,INSTALLED,GOOD,153,,301,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,BEVER,1547,Immo2life,immo2life@omniwebsites.be,,LIFE_ANNUITY,,4,5,2,0,2,,1,,SEMI_EQUIPPED,GOOD,512,,1050,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Gent,9000,I-MOOV,imoov@contactme.skarabee.com,+32 9 225 50 50,BUY_REGULAR,299000,2,3,1,0,,1,,,,TO_BE_DONE_UP,94,,101,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Mol,2400,Team Construct,storage9512_452@importfrommedia.be,+32 2 556 47 56,BUY_REGULAR,486278,4,4,2,0,2,,1,,,AS_NEW,178,,1195,0,0,0,0,0,0,0,0,0
APARTMENT,PENTHOUSE,Bruxelles,Bruxelles,1000,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,2350000,2,3,2,1,3,4,24,24,USA_SEMI_EQUIPPED,AS_NEW,248,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Gent Mariakerke,9030,Altro Vastgoed Gent,davebrac_gent@importfrommedia.be,+32 9 396 93 99,BUY_REGULAR,379000,2,3,1,1,2,,1,,INSTALLED,GOOD,168,136,254,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,ELOUGES,7370,Logissim,logissim@omniwebsites.be,+32 65 31 96 96,BUY_REGULAR,100000,2,4,,1,,,,,,TO_RENOVATE,,,128,1,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Woluwe-Saint-Pierre,1150,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,330000,,2,1,1,1,,,,HYPER_EQUIPPED,AS_NEW,83,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Welle,9473,Topo-Immo bv,storage6453_600@importfrommedia.be,+32 54 33 39 33,BUY_REGULAR,375000,3,3,1,0,,,,,,TO_BE_DONE_UP,180,,1570,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,REBECQ,1430,Trevi Conseil Immo,trevi-conseilimmo@omniwebsites.be,+32 2 355 50 55,BUY_REGULAR,368299,2,3,1,0,2,,,,INSTALLED,,186,,207,0,0,0,0,1,0,0,1,0
APARTMENT,APARTMENT,Flandres,Bachte-Maria-Leerne,9800,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,363000,,2,1,0,1,10,,,INSTALLED,GOOD,98,,,0,0,1,0,0,0,1,0,0
APARTMENT,DUPLEX,Flandres,Anvers,2060,Hans immo.,hansimmo-wr5pzi@omniwebsites.be,+32 3 290 30 30,BUY_REGULAR,195000,2,1,1,0,1,,,,SEMI_EQUIPPED,JUST_RENOVATED,47,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,RHODE-SAINT-GENÈSE,1640,CENTURY 21 WATER LANE,c21waterlane@omniwebsites.be,+32 2 427 77 21,BUY_REGULAR,350000,2,3,1,1,2,,,1,INSTALLED,JUST_RENOVATED,145,,218,1,0,0,0,1,0,1,1,0
HOUSE,APARTMENT_BLOCK,Wallonie,Farciennes,6240,Club Immobilier,club@club-Immobilier.be,+32 71 51 23 45,BUY_REGULAR,398000,3,4,1,0,2,,1,,INSTALLED,,379,,255,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Termonde,9200,Heylen Vastgoed Dendermonde,heylenvastgoed@omniwebsites.be,+32 52 73 08 02,BUY_REGULAR,360000,2,3,1,0,2,,,,,AS_NEW,146,,141,1,0,0,0,1,0,0,1,0
APARTMENT,APARTMENT,Flandres,Berchem,2600,Coprimmo Immobiliën,coprimmo@omniwebsites.be,+32 3 449 49 77,BUY_REGULAR,210000,3,2,1,0,1,,1,,INSTALLED,GOOD,74,,,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Gavere,9890,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,269700,4,1,1,0,1,,1,1,HYPER_EQUIPPED,AS_NEW,76,,,0,0,0,0,0,0,1,0,0
APARTMENT,GROUND_FLOOR,Flandres,Middelkerke,8430,Immo Francois,contact@immofrancois.be,+32 59 46 04 60,BUY_REGULAR,315000,,2,1,0,1,3,1,,,JUST_RENOVATED,83,,,1,0,0,0,0,0,1,0,1
HOUSE,MANSION,Wallonie,Manage,7170,ALEX INVEST IMMOBILIER SPRL,info@alexinvest.be,+32 64 70 01 45,BUY_REGULAR,295000,3,8,2,0,3,,,,INSTALLED,GOOD,394,,500,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Bertrix,6880,Honesty Bertrix - 7 bureaux proches de chez vous,honesty_bastogne_578@importfrommedia.be,+32 61 29 24 14,BUY_REGULAR,229000,3,3,1,0,2,,1,1,INSTALLED,GOOD,153,950,1300,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Anvers,2020,Immo Jamar Antwerpen,info@jamar.immo,,BUY_REGULAR,299000,,1,1,1,1,,,,HYPER_EQUIPPED,AS_NEW,82,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,BLANKENBERGE,8370,Immo Marina,immomarina@omniwebsites.be,+32 50 41 96 86,BUY_REGULAR,369000,,2,1,0,2,,,,INSTALLED,GOOD,79,,,0,0,0,0,0,0,1,0,0
HOUSE,VILLA,Flandres,Zelzate,9060,Hesters,groephesters@contactme.skarabee.com,+32 9 337 76 01,BUY_REGULAR,389900,4,2,,0,,1,,,,GOOD,117,,0,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Seraing,4100,Groupe PENOIT,penoit_seraing@importfrommedia.be,+32 4 338 42 32,BUY_REGULAR,249000,3,4,2,1,2,,,,USA_INSTALLED,GOOD,198,,0,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Woluwe-Saint-Lambert,1200,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,240000,2,2,1,1,1,,,,SEMI_EQUIPPED,TO_RENOVATE,75,,,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Gand,9050,Axel Lenaerts makelaars Gent,axellenaertsgent@omniwebsites.be,+32 9 245 24 24,BUY_REGULAR,412000,2,2,,0,,,,,INSTALLED,,81,250,,0,0,0,0,1,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Schaerbeek,1030,J&J Properties,jjproperties_bruxelles@importfrommedia.be,+32 2 770 76 00,BUY_REGULAR,250000,,2,1,0,1,,,,HYPER_EQUIPPED,GOOD,71,,,1,0,0,0,0,0,0,0,0
HOUSE,APARTMENT_BLOCK,Flandres,Roulers,8800,Dewaele-woonvastgoed Roeselare,roeselare@dewaele.com,+32 51 26 50 00,BUY_REGULAR,295000,2,4,1,0,2,,,,INSTALLED,TO_BE_DONE_UP,200,,506,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Braine l'Alleud,1420,ERA Cedimmo – Braine-L’Alleud,Immoweb@erabelgium.be,+32 2 385 02 65,BUY_REGULAR,350000,4,3,2,0,,,1,,,,160,,692,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Berloz,4257,L'Immobilière de Marneffe,redemarneffesprl_657@importfrommedia.be,+32 19 77 05 00,BUY_REGULAR,350000,4,5,1,1,2,,1,3,,GOOD,215,800,1198,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Antwerpen Deurne,2100,De Boer & Partners Deurne,deboer_deurne@importfrommedia.be,,BUY_REGULAR,259000,4,2,1,0,,,,,INSTALLED,,115,36,110,1,0,0,0,0,0,0,1,0
APARTMENT,APARTMENT,Flandres,Kortrijk,8500,KORAMIC DEVELOPMENT,Z49401@secure.fortissimmo.net,+32 3 346 30 30,BUY_REGULAR,443500,,2,,0,,3,,,,,103,40,,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Bertrix,6880,Dynasty,storage8437_934@importfrommedia.be,,BUY_REGULAR,239000,3,5,1,0,1,,,2,INSTALLED,GOOD,181,93,222,1,0,1,0,0,0,0,1,0
APARTMENT,APARTMENT,Flandres,Hasselt,3500,ERA Nobis - Hasselt,nobis@era.be,+32 11 35 14 00,BUY_REGULAR,375000,2,2,1,0,,,,,HYPER_EQUIPPED,GOOD,87,,,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Deurne (2100),2100,Bessems Vastgoed,200143@secure.fortissimmo.net,+32 52 57 72 76,BUY_REGULAR,305000,,3,3,0,,9,,,,,119,50,243,0,0,0,0,0,0,0,1,0
APARTMENT,APARTMENT,Bruxelles,Evere,1140,Century 21 Ever One,info@century21everone.be,+32 2 241 21 21,BUY_REGULAR,169000,,1,1,0,1,2,,,,TO_RESTORE,64,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Maelsteen Real Estate,storage6861_590@importfrommedia.be,,BUY_REGULAR,1250000,2,3,2,2,1,,,,HYPER_EQUIPPED,AS_NEW,105,,,1,0,0,1,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Zoute,8300,Knokke Real Estate,200358@secure.fortissimmo.net,+32 50 64 10 10,BUY_REGULAR,799000,2,2,1,0,2,14,,,HYPER_EQUIPPED,,85,,,1,0,0,0,0,0,0,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Lessines,7860,Immo Nobels,99479@secure.fortissimmo.net,+32 55 30 92 90,BUY_REGULAR,275000,3,8,3,0,2,27,1,50,,,238,,260,1,0,0,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Bruxelles,Anderlecht,1070,Hestia Immobilier,hestiaim_ganshoren@importfrommedia.be,,BUY_REGULAR,430000,2,3,,2,2,,,,INSTALLED,AS_NEW,161,40,115,1,0,1,0,0,0,1,1,0
HOUSE,APARTMENT_BLOCK,Bruxelles,IXELLES,1050,The Keys,thekeys-p618r8@omniwebsites.be,+32 2 852 71 56,BUY_REGULAR,650000,,4,2,0,2,,,,INSTALLED,GOOD,190,77,140,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Turnhout,2300,Heylen Vastgoed Turnhout,heylenvastgoed@omniwebsites.be,+32 14 73 38 82,BUY_REGULAR,159000,2,2,1,0,1,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,83,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Corbais,1435,Durabrik Bouwbedrijven NV,Z48191@secure.fortissimmo.net,+32 800 62 732,BUY_REGULAR,507300,,4,2,0,,,1,,,,260,604,699,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Erquelinnes,6560,Immo Service,Gvn.immoservice@gmail.com,,BUY_REGULAR,345000,3,6,2,0,3,,1,3,HYPER_EQUIPPED,JUST_RENOVATED,247,,535,0,0,1,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Ganshoren,1083,TRIOR Jette,triorwaterloo_669@importfrommedia.be,+32 2 430 37 30,BUY_REGULAR,185000,4,2,1,0,1,,,,,GOOD,69,,,0,0,0,0,0,0,1,0,0
HOUSE,VILLA,Flandres,Geraardsbergen Moerbeke,9500,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,335000,3,3,1,0,2,,1,1,USA_HYPER_EQUIPPED,AS_NEW,177,,451,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Malines,2811,Treetops Real Estate,treetops_ruisbroek@importfrommedia.be,+32 3 866 30 30,BUY_REGULAR,525000,2,4,1,0,2,,1,1,USA_HYPER_EQUIPPED,AS_NEW,191,174,418,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Liege 1,4000,WAUCOMONT srl : Visé – Barchon,info@waucomont.be,+32 4 287 32 82,BUY_REGULAR,304000,3,2,1,0,21,,1,,INSTALLED,,93,,674,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Virton,6760,Home Sweet Gaume,homesweetgaume@omniwebsites.be,+32 63 39 53 03,BUY_REGULAR,370000,2,4,2,0,4,,,,INSTALLED,GOOD,209,,300,1,0,0,0,1,0,1,1,0
APARTMENT,APARTMENT,Flandres,Westende,8434,Immo Francois,contact@immofrancois.be,+32 59 46 04 60,BUY_REGULAR,99000,,1,1,0,1,2,,,,GOOD,25,,,0,0,0,0,0,0,1,0,0
HOUSE,VILLA,Wallonie,Frameries La Bouverie,7080,CENTURY 21 Avantage,storage5112_784@importfrommedia.be,+32 65 88 50 48,BUY_REGULAR,295000,4,3,1,1,2,,1,1,INSTALLED,GOOD,94,300,593,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Beauraing Pondrôme,5574,Wellimmo sprl,storage3337_722@importfrommedia.be,,BUY_REGULAR,155000,3,3,1,0,2,,1,,NOT_INSTALLED,TO_RENOVATE,132,960,960,1,0,1,0,0,0,1,1,0
HOUSE,APARTMENT_BLOCK,Bruxelles,Schaerbeek,1030,Arihome,storage10541_bw_411@importfrommedia.be,,BUY_REGULAR,750000,2,4,1,3,4,,,,INSTALLED,GOOD,396,,140,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Berchem,2600,BR Vastgoed,Z44923@secure.fortissimmo.net,+32 3 283 83 13,BUY_REGULAR,250000,,2,2,0,,,,,INSTALLED,,110,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles,1000,Skyline Renting Services,skyliner_auderghem@importfrommedia.be,+32 2 679 00 07,BUY_REGULAR,350000,2,1,1,0,1,,80,,USA_HYPER_EQUIPPED,AS_NEW,73,,,1,0,0,1,0,0,1,0,0
HOUSE,HOUSE,Flandres,Poperinge,8970,Dewaele-woonvastgoed Ieper,ieper@dewaele.com,+32 57 48 94 99,BUY_REGULAR,199000,3,4,,0,,,,2,SEMI_EQUIPPED,GOOD,156,,245,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Seraing,4100,Antoine Immobilier- Nandrin,Z120783946003860000000002@secure.fortissimmo.net,+32 85 21 56 76,BUY_REGULAR,248900,,2,1,0,,3,,,INSTALLED,,,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,SAINT-GEORGES-SUR-MEUSE,4470,C. Roufosse Affaires Immobilières,roufousse-kfaah9@omniwebsites.be,+32 4 234 21 10,BUY_REGULAR,309000,4,3,1,0,1,,1,3,SEMI_EQUIPPED,GOOD,131,630,1310,1,0,0,0,1,0,1,1,0
APARTMENT,APARTMENT,Wallonie,Seraing,4100,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,179900,4,3,1,1,1,,,,INSTALLED,GOOD,130,,,0,0,0,0,0,0,1,0,0
APARTMENT,FLAT_STUDIO,Bruxelles,Woluwe-Saint-Pierre,1150,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,245000,,0,1,0,1,,,,NOT_INSTALLED,TO_RENOVATE,49,100,,1,0,0,0,0,0,1,1,0
HOUSE,VILLA,Bruxelles,Uccle,1180,Immobilière Le Lion,storage7781_836@importfrommedia.be,+32 2 672 71 11,BUY_REGULAR,1350000,4,4,3,3,4,5,1,1,HYPER_EQUIPPED,GOOD,280,300,622,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Grammont,9500,CASAVISTA VASTGOEDKANTOOR,info@casavista.be,+32 54 41 25 00,BUY_REGULAR,165000,2,3,1,0,1,,,,USA_INSTALLED,GOOD,100,,50,1,0,1,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,"Onhaye, Sommière",5523,Honesty Rochefort - 7 bureaux proches de chez vous,honesty_rochefort@importfrommedia.be,+32 84 45 64 58,BUY_REGULAR,325000,4,3,1,0,2,,,1,,,136,,2080,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Borgerhout,2140,Quares,quares.antwerpen@omniwebsites.be,+32 3 294 50 57,BUY_REGULAR,280000,2,1,1,0,1,,,,INSTALLED,,72,70,,1,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Wallonie,Ans,4430,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,289000,2,4,2,2,2,,,,HYPER_EQUIPPED,JUST_RENOVATED,171,62,145,1,0,1,0,0,0,1,1,0
HOUSE,VILLA,Wallonie,Lasne,1380,TRIOR Waterloo,triorwat_waterloo@importfrommedia.be,+32 2 354 49 11,BUY_REGULAR,695000,4,5,2,0,2,,1,4,INSTALLED,GOOD,200,2000,3040,0,0,0,0,0,0,1,1,1
APARTMENT,APARTMENT,Flandres,Gand,9052,Axel Lenaerts makelaars Gent,axellenaertsgent@omniwebsites.be,+32 9 245 24 24,BUY_REGULAR,390000,4,1,1,0,1,,,,INSTALLED,,86,,,1,0,0,0,1,0,1,0,0
HOUSE,VILLA,Flandres,Overijse,3090,Clintimmo,clintimm_overijse@importfrommedia.be,+32 2 304 70 88,BUY_REGULAR,580000,4,4,1,0,2,,1,2,HYPER_EQUIPPED,GOOD,162,,650,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,PÉRUWELZ,7600,Jérôme Neutelings,jumba@omniwebsites.be,+32 2 385 01 85,BUY_REGULAR,159000,3,2,,1,1,,,,INSTALLED,JUST_RENOVATED,98,,,0,0,0,0,1,0,0,0,0
APARTMENT,FLAT_STUDIO,Bruxelles,Ixelles,1050,Immo Clairière Bruxelles,info@immoclairiere.be,+32 2 640 40 60,BUY_REGULAR,199000,2,0,1,0,1,,,,INSTALLED,AS_NEW,41,,,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Izegem,8870,Immostad,immostad@portals.facilimmo.be,+32 56 72 48 93,BUY_REGULAR,190000,2,2,,0,,,,,,GOOD,,,120,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Amay,4540,Immobilière Bertrand Huy,xavierbertrand1@omniwebsites.be,+32 85 30 10 03,BUY_REGULAR,139000,3,2,,1,1,,,,INSTALLED,GOOD,103,,,1,0,0,0,1,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Wallonie,La Hulpe,1310,We Invest BW Centre,storage4563_964@importfrommedia.be,+32 2 319 46 46,BUY_REGULAR,475000,2,3,2,0,3,,,,INSTALLED,TO_RENOVATE,181,135,185,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Wallonie,Arlon,6700,Double V Immobilière,wimmobiliere@omniwebsites.be,+32 63 22 72 77,BUY_REGULAR,295000,,2,1,0,,,1,,INSTALLED,GOOD,99,,,1,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Flandres,Renaix,9600,Axel Lenaerts makelaars Oudenaarde,axellenaertsoudenaarde@omniwebsites.be,+32 55 60 30 00,BUY_REGULAR,295000,2,4,2,0,,,,,SEMI_EQUIPPED,GOOD,198,,140,1,0,0,0,1,0,0,0,0
